station_code,station_latitude_deg,station_longitude_deg,site_key,mesh_code,jcode,avs30_mps,arv,avs_eb_mps,avs_ref,jshis_known
AIC001,35.2976,136.75,AIC001|35.2976|136.7500,5236765031,14.0,183.8,1.9397,,0.0,1
AIC002,35.2979,136.9153,AIC002|35.2979|136.9153,5236775331,8.0,402.5,0.9947,,0.0,1
AIC003,35.1732,136.7404,AIC003|35.1732|136.7404,5236650933,15.0,169.3,2.0807,,0.0,1
AIC004,35.0632,136.9737,AIC004|35.0632|136.9737,5236477742,3.0,366.1,1.0783,,0.0,1
AIC004,35.0634,136.9736,AIC004|35.0634|136.9736,5236477742,3.0,366.1,1.0783,,0.0,1
AIC005,35.1979,137.2056,AIC005|35.1979|137.2056,5237613632,10.0,399.0,1.0021,,0.0,1
AIC006,35.2159,137.5086,AIC006|35.2159|137.5086,5237645043,8.0,547.0,0.7659,,0.0,1
AIC007,35.1394,137.3353,AIC007|35.1394|137.3353,5237526642,1.0,775.5,0.5689,,0.0,1
AIC008,35.0977,137.5697,AIC008|35.0977|137.5697,5237541541,2.0,400.3,0.9994,,0.0,1
AIC009,35.0812,137.1464,AIC009|35.0812|137.1464,5237419141,8.0,383.6,1.0363,,0.0,1
AIC010,34.976,137.4236,AIC010|34.9760|137.4236,5237337322,8.0,541.2,0.7729,,0.0,1
AIC011,34.9965,136.8639,AIC011|34.9965|136.8639,5236369931,20.0,253.3,1.4761,,0.0,1
AIC012,34.9119,137.0447,AIC012|34.9119|137.0447,5237209323,15.0,183.8,1.9393,,0.0,1
AIC013,34.9335,137.5761,AIC013|34.9335|137.5761,5237342611,8.0,473.4,0.8663,,0.0,1
AIC014,34.8263,137.22,AIC014|34.8263|137.2200,5237119721,15.0,207.5,1.749,,0.0,1
AIC015,34.7549,137.4047,AIC015|34.7549|137.4047,5237130232,10.0,257.3,1.4564,,0.0,1
AIC016,34.7788,136.9087,AIC016|34.7788|136.9087,5236173223,16.0,260.2,1.4425,,0.0,1
AIC017,34.6694,137.2633,AIC017|34.6694|137.2633,5237020113,8.0,401.2,0.9974,,0.0,1
AIC017,34.6728,137.2606,AIC017|34.6728|137.2606,5237020042,8.0,412.2,0.9747,,0.0,1
AIC018,34.6221,137.1078,AIC018|34.6221|137.1078,5137704841,10.0,291.6,1.3091,,0.0,1
AKT001,40.3279,140.7428,AKT001|40.3279|140.7428,6040359914,11.0,360.1,1.0936,,0.0,1
AKT002,40.2677,140.5659,AKT002|40.2677|140.5659,6040342512,8.0,428.6,0.9429,,0.0,1
AKT003,40.2782,140.2631,AKT003|40.2782|140.2631,6040323113,10.0,318.5,1.2144,,0.0,1
AKT004,40.3888,139.9827,AKT004|40.3888|139.9827,6039476841,8.0,444.4,0.9143,,0.0,1
AKT006,40.2152,140.7873,AKT006|40.2152|140.7873,6040265244,11.0,346.0,1.1316,,0.0,1
AKT007,40.046,140.0813,AKT007|40.0460|140.0813,6040005641,8.0,371.3,1.0654,,0.0,1
AKT008,39.883,140.0716,AKT008|39.8830|140.0716,5940605543,15.0,207.5,1.749,,0.0,1
AKT009,39.8879,139.8466,AKT009|39.8879|139.8466,5939666741,10.0,258.6,1.4503,,0.0,1
AKT011,39.8128,140.5803,AKT011|39.8128|140.5803,5940547632,8.0,522.5,0.7964,,0.0,1
AKT012,39.6991,140.7181,AKT012|39.6991|140.7181,5940453734,10.0,401.1,0.9976,,0.0,1
AKT013,39.6069,140.3213,AKT013|39.6069|140.3213,5940322543,8.0,457.0,0.8927,,0.0,1
AKT014,39.595,140.5554,AKT014|39.5950|140.5554,5940341414,13.0,180.8,1.9673,,0.0,1
AKT015,39.383,140.0499,AKT015|39.3830|140.0499,5940005344,8.0,345.2,1.1338,,0.0,1
AKT016,39.4544,140.476,AKT016|39.4544|140.4760,5940134831,12.0,220.5,1.6611,,0.0,1
AKT017,39.2975,140.5629,AKT017|39.2975|140.5629,5840745531,11.0,344.9,1.1345,,0.0,1
AKT018,39.1939,140.1902,AKT018|39.1939|140.1902,5840613513,8.0,479.5,0.8568,,0.0,1
AKT019,39.0384,140.451,AKT019|39.0384|140.4510,5840434631,11.0,359.7,1.0947,,0.0,1
AKT020,39.2022,139.9085,AKT020|39.2022|139.9085,5839674223,15.0,174.2,2.0309,,0.0,1
AKT021,39.995,140.4031,AKT021|39.9950|140.4031,5940739213,8.0,473.1,0.8668,,0.0,1
AKT022,39.7739,140.6667,AKT022|39.7739|140.6667,5940552334,10.0,436.2,0.9288,,0.0,1
AKT023,39.1462,140.717,AKT023|39.1462|140.7170,5840557732,1.0,641.3,0.6689,,0.0,1
AOM001,41.5267,140.9244,AOM001|41.5267|140.9244,6240273322,8.0,431.1,0.9382,,0.0,1
AOM002,41.3276,140.813,AOM002|41.3276|140.8130,6140769513,10.0,295.3,1.2951,,0.0,1
AOM003,41.4053,141.1691,AOM003|41.4053|141.1691,6241018341,16.0,260.2,1.4425,,0.0,1
AOM004,41.4087,141.4486,AOM004|41.4087|141.4486,6241039522,9.0,289.7,1.3164,,0.0,1
AOM005,41.2948,141.1972,AOM005|41.2948|141.1972,6141715524,9.0,239.1,1.5504,,0.0,1
AOM006,41.1976,140.9972,AOM006|41.1976|140.9972,6140673942,16.0,260.2,1.4425,,0.0,1
AOM007,41.2256,141.3958,AOM007|41.2256|141.3958,6141637121,9.0,248.6,1.4999,,0.0,1
AOM008,41.084,141.2552,AOM008|41.0840|141.2552,6141520012,17.0,194.5,1.8484,,0.0,1
AOM009,40.9665,141.3733,AOM009|40.9665|141.3733,6141325944,8.0,333.6,1.1671,,0.0,1
AOM010,40.8721,141.1416,AOM010|40.8721|141.1416,6141214132,9.0,216.2,1.6888,,0.0,1
AOM011,40.683,141.3696,AOM011|40.6830|141.3696,6141021943,9.0,254.5,1.4698,,0.0,1
AOM011,40.684,141.3694,AOM011|40.6840|141.3694,6141022921,9.0,248.0,1.5026,,0.0,1
AOM012,40.5138,141.4805,AOM012|40.5138|141.4805,6041631832,9.0,244.9,1.5188,,0.0,1
AOM013,40.4124,141.28,AOM013|40.4124|141.2800,6041429214,8.0,435.1,0.9308,,0.0,1
AOM014,40.4371,140.9406,AOM014|40.4371|140.9406,6040572513,5.0,337.4,1.156,,0.0,1
AOM017,40.6363,139.9284,AOM017|40.6363|139.9284,6039776414,8.0,475.2,0.8634,,0.0,1
AOM018,40.7782,140.1976,AOM018|40.7782|140.1976,6140113524,8.0,434.8,0.9314,,0.0,1
AOM020,40.8193,140.7501,AOM020|40.8193|140.7501,6140168013,15.0,177.8,1.9955,,0.0,1
AOM021,40.6152,141.208,AOM021|40.6152|141.2080,6041713643,8.0,318.3,1.2148,,0.0,1
AOM022,40.9924,140.9155,AOM022|40.9924|140.9155,6140379311,15.0,207.5,1.749,,0.0,1
AOM023,40.9676,140.4326,AOM023|40.9676|140.4326,6140336421,8.0,357.3,1.1009,,0.0,1
AOM024,41.0473,140.6398,AOM024|41.0473|140.6398,6140455131,16.0,260.2,1.4425,,0.0,1
AOM025,41.1795,140.4801,AOM025|41.1795|140.4801,6140631832,10.0,249.6,1.4948,,0.0,1
AOM026,41.1281,140.3106,AOM026|41.1281|140.3106,6140525424,8.0,398.7,1.0027,,0.0,1
AOM027,41.1453,140.8219,AOM027|41.1453|140.8219,6140567524,16.0,260.2,1.4425,,0.0,1
AOM028,40.7002,140.919,AOM028|40.7002|140.9190,6140074321,5.0,289.7,1.3164,,0.0,1
AOM029,40.5758,140.2965,AOM029|40.5758|140.2965,6040629321,8.0,491.2,0.8394,,0.0,1
CHB001,35.9595,139.8733,CHB001|35.9595|139.8733,5339765922,9.0,222.2,1.6504,368.5,1.0,1
CHB002,35.7868,139.9031,CHB002|35.7868|139.9031,5339574213,16.0,265.2,1.4195,385.5,1.0,1
CHB003,35.7943,140.0564,CHB003|35.7943|140.0564,5340505423,9.0,218.3,1.6756,400.0,1.0,1
CHB004,35.9007,140.4905,CHB004|35.9007|140.4905,5340638911,15.0,205.1,1.7667,369.3,1.0,1
CHB005,35.7358,140.83,CHB005|35.7358|140.8300,5340468614,14.0,284.3,1.3378,412.6,1.0,1
CHB006,35.7801,140.3067,CHB006|35.7801|140.3067,5340523441,9.0,241.9,1.5348,447.9,1.0,1
CHB007,35.7234,140.2267,CHB007|35.7234|140.2267,5340416833,9.0,259.1,1.4476,384.7,1.0,1
CHB008,35.6537,139.9023,CHB008|35.6537|139.9023,5339378213,20.0,155.3,2.2397,400.0,1.0,1
CHB009,35.6082,140.1022,CHB009|35.6082|140.1022,5340302833,20.0,247.7,1.5042,353.6,1.0,1
CHB010,35.7077,140.568,CHB010|35.7077|140.5680,5340444534,16.0,215.6,1.6931,367.2,1.0,1
CHB011,35.6021,140.5014,CHB011|35.6021|140.5014,5340342013,16.0,232.3,1.5889,387.5,1.0,1
CHB012,35.5727,140.3333,CHB012|35.5727|140.3333,5340228641,10.0,320.0,1.2094,447.9,1.0,1
CHB013,35.4327,140.2905,CHB013|35.4327|140.2905,5340121333,13.0,320.0,1.2094,412.9,1.0,1
CHB014,35.4769,140.0489,CHB014|35.4769|140.0489,5340107322,16.0,273.9,1.3808,408.7,1.0,1
CHB015,35.3738,139.9159,CHB015|35.3738|139.9159,5339074334,20.0,174.5,2.0273,368.3,1.0,1
CHB016,35.2999,140.3867,CHB016|35.2999|140.3867,5240735044,17.0,185.3,1.9265,586.6,1.0,1
CHB016,35.3004,140.3869,CHB016|35.3004|140.3869,5240736022,15.0,175.2,2.0205,587.0,1.0,1
CHB017,35.2988,140.0755,CHB017|35.2988|140.0755,5240705633,8.0,287.5,1.3251,392.1,1.0,1
CHB018,35.1577,140.3222,CHB018|35.1577|140.3222,5240528544,3.0,419.8,0.9596,560.2,1.0,1
CHB019,35.1105,139.8351,CHB019|35.1105|139.8351,5239563624,15.0,168.3,2.0905,500.0,1.0,1
CHB020,35.1155,140.1022,CHB020|35.1155|140.1022,5240503833,8.0,198.8,1.8143,379.3,1.0,1
CHB021,34.9083,139.8979,CHB021|34.9083|139.8979,5239278144,8.0,394.0,1.013,538.1,1.0,1
CHB022,35.3083,139.8598,CHB022|35.3083|139.8598,5239766844,3.0,325.4,1.1922,350.0,1.0,1
CHB023,34.9741,139.8449,CHB023|34.9741|139.8449,5239366743,3.0,387.9,1.0266,468.7,1.0,1
CHB024,35.6335,140.0784,CHB024|35.6335|140.0784,5340306612,20.0,215.7,1.6924,350.0,1.0,1
CHB025,34.9707,139.9459,CHB025|34.9707|139.9459,5239376523,3.0,409.1,0.9811,500.0,1.0,1
CHB026,35.3872,140.237,CHB026|35.3872|140.2370,5340016824,3.0,409.1,0.981,500.0,1.0,1
CHB027,35.181,140.2655,CHB027|35.1810|140.2655,5240621131,8.0,398.7,1.0028,489.9,1.0,1
CHB028,35.766,139.9665,CHB028|35.7660|139.9665,5339571734,9.0,254.7,1.4692,395.7,1.0,1
CHB029,35.6947,139.9176,CHB029|35.6947|139.9176,5339473314,16.0,189.9,1.8864,378.5,1.0,1
CHB030,35.3766,139.9151,CHB030|35.3766|139.9151,5339075311,20.0,193.1,1.8597,370.1,1.0,1
EHM001,33.981,133.549,EHM001|33.9810|133.5490,5033747342,8.0,398.6,1.003,,0.0,1
EHM002,33.9216,133.3074,EHM002|33.9216|133.3074,5033720441,11.0,335.6,1.1614,,0.0,1
EHM003,33.9266,133.0843,EHM003|33.9266|133.0843,5033701621,15.0,190.9,1.8779,,0.0,1
EHM004,34.0624,132.9982,EHM004|34.0624|132.9982,5132077924,15.0,207.5,1.749,,0.0,1
EHM005,33.7974,132.9141,EHM005|33.7974|132.9141,5032575331,11.0,356.1,1.104,,0.0,1
EHM006,33.641,133.0082,EHM006|33.6410|133.0082,5033306043,2.0,400.3,0.9994,,0.0,1
EHM007,33.9621,132.7722,EHM007|33.9621|132.7722,5032765124,15.0,207.5,1.749,,0.0,1
EHM008,33.8198,132.7282,EHM008|33.8198|132.7282,5032558814,11.0,269.6,1.3997,,0.0,1
EHM008,33.8199,132.728,EHM008|33.8199|132.7280,5032558813,13.0,163.6,2.1424,,0.0,1
EHM009,33.6324,132.7963,EHM009|33.6324|132.7963,5032365343,1.0,775.5,0.5689,,0.0,1
EHM010,33.4506,132.6881,EHM010|33.4506|132.6881,5032154511,8.0,507.0,0.8171,,0.0,1
EHM010,33.4512,132.6882,EHM010|33.4512|132.6882,5032154511,8.0,507.0,0.8171,,0.0,1
EHM011,33.4496,132.4336,EHM011|33.4496|132.4336,5032133443,10.0,306.2,1.2558,,0.0,1
EHM012,33.2217,132.5727,EHM012|33.2217|132.5727,4932646542,1.0,775.5,0.5689,,0.0,1
EHM013,33.3924,132.1141,EHM013|33.3924|132.1141,5032007911,1.0,775.5,0.5689,,0.0,1
EHM014,32.9453,132.5047,EHM014|32.9453|132.5047,4932343014,1.0,775.5,0.5689,,0.0,1
EHM015,33.6105,132.4814,EHM015|33.6105|132.4814,5032333823,15.0,207.5,1.749,,0.0,1
EHM015,33.6155,132.48,EHM015|33.6155|132.4800,5032333834,16.0,260.2,1.4425,,0.0,1
EHM016,33.7658,132.7088,EHM016|33.7658|132.7088,5032551643,16.0,260.2,1.4425,,0.0,1
FKI001,36.2161,136.1571,FKI001|36.2161|136.1571,5436215243,15.0,169.3,2.0807,,0.0,1
FKI002,36.0386,136.0137,FKI002|36.0386|136.0137,5436004131,1.0,641.3,0.6689,,0.0,1
FKI003,36.0444,136.2279,FKI003|36.0444|136.2279,5436015813,13.0,166.9,2.1055,,0.0,1
FKI004,35.9789,136.4865,FKI004|35.9789|136.4865,5336737824,11.0,356.7,1.1026,,0.0,1
FKI005,35.9067,136.1743,FKI005|35.9067|136.1743,5336618344,11.0,303.9,1.2636,,0.0,1
FKI006,35.7731,136.1998,FKI006|35.7731|136.1998,5336512544,10.0,396.4,1.0078,,0.0,1
FKI007,35.6457,136.0559,FKI007|35.6457|136.0559,5336307414,15.0,207.5,1.749,,0.0,1
FKI008,35.5479,135.9084,FKI008|35.5479|135.9084,5335275241,11.0,287.2,1.3261,,0.0,1
FKI009,35.4965,135.7519,FKI009|35.4965|135.7519,5335169031,15.0,207.5,1.749,,0.0,1
FKI010,35.4904,135.551,FKI010|35.4904|135.5510,5335148433,16.0,260.2,1.4425,,0.0,1
FKI011,35.9053,136.6706,FKI011|35.9053|136.6706,5336658341,10.0,470.8,0.8703,,0.0,1
FKO001,33.8469,130.5124,FKO001|33.8469|130.5124,5030641042,3.0,382.4,1.0391,,0.0,1
FKO002,33.8263,130.7053,FKO002|33.8263|130.7053,5030559612,13.0,167.9,2.0955,,0.0,1
FKO003,33.8324,130.9014,FKO003|33.8324|130.9014,5030579233,8.0,401.0,0.9979,,0.0,1
FKO004,33.7388,131.0095,FKO004|33.7388|131.0095,5031408042,19.0,236.3,1.5657,,0.0,1
FKO005,33.6519,130.6962,FKO005|33.6519|130.6962,5030358521,3.0,366.8,1.0767,,0.0,1
FKO006,33.5969,130.3985,FKO006|33.5969|130.3985,5030331142,16.0,260.2,1.4425,,0.0,1
FKO007,33.561,130.2024,FKO007|33.5610|130.2024,5030217613,8.0,379.5,1.0459,,0.0,1
FKO008,33.5716,130.8539,FKO008|33.5716|130.8539,5030268832,8.0,459.2,0.8891,,0.0,1
FKO009,33.4952,130.5163,FKO009|33.4952|130.5163,5030149114,10.0,318.4,1.2144,,0.0,1
FKO010,33.4235,130.6689,FKO010|33.4235|130.6689,5030150343,3.0,389.1,1.0238,,0.0,1
FKO011,33.3235,130.5115,FKO011|33.3235|130.5115,4930748044,13.0,162.6,2.1531,,0.0,1
FKO012,33.3319,130.7939,FKO012|33.3319|130.7939,4930769343,8.0,448.9,0.9065,,0.0,1
FKO013,33.2252,130.5607,FKO013|33.2252|130.5607,4930647422,11.0,308.6,1.2472,,0.0,1
FKO014,33.1491,130.8182,FKO014|33.1491|130.8182,4930567534,1.0,641.3,0.6689,,0.0,1
FKO015,33.1627,130.4052,FKO015|33.1627|130.4052,4930539232,15.0,172.6,2.0464,,0.0,1
FKO016,33.0159,130.4471,FKO016|33.0159|130.4471,4930431544,3.0,357.4,1.1007,,0.0,1
FKS001,37.7949,140.9196,FKS001|37.7949|140.9196,5640575323,10.0,239.7,1.5468,,0.0,1
FKS002,37.8449,140.6013,FKS002|37.8449|140.6013,5640641813,13.0,179.5,1.9795,,0.0,1
FKS003,37.7613,140.4799,FKS003|37.7613|140.4799,5640531814,10.0,345.4,1.1333,,0.0,1
FKS004,37.6799,140.7346,FKS004|37.6799|140.7346,5640451842,1.0,775.5,0.5689,,0.0,1
FKS005,37.6385,140.9849,FKS005|37.6385|140.9849,5640376842,8.0,383.1,1.0374,,0.0,1
FKS006,37.5031,140.7588,FKS006|37.5031|140.7588,5640260023,1.0,775.5,0.5689,,0.0,1
FKS007,37.4061,140.9632,FKS007|37.4061|140.9632,5640078731,8.0,454.9,0.8963,,0.0,1
FKS008,37.4363,140.5668,FKS008|37.4363|140.5668,5640142514,1.0,775.5,0.5689,,0.0,1
FKS009,37.2778,140.6349,FKS009|37.2778|140.6349,5540753024,10.0,472.7,0.8674,,0.0,1
FKS010,37.2342,141.0016,FKS010|37.2342|141.0016,5541608011,8.0,444.1,0.9147,,0.0,1
FKS011,37.0911,140.9035,FKS011|37.0911|140.9035,5540570234,3.0,446.7,0.9102,,0.0,1
FKS012,36.9069,140.7929,FKS012|36.9069|140.7929,5540268334,15.0,195.9,1.8369,,0.0,1
FKS013,37.09,140.5563,FKS013|37.0900|140.5563,5540540443,1.0,775.5,0.5689,,0.0,1
FKS014,36.8683,140.43,FKS014|36.8683|140.4300,5540234412,10.0,407.6,0.9841,,0.0,1
FKS015,37.0217,140.3775,FKS015|37.0217|140.3775,5540432031,1.0,775.5,0.5689,,0.0,1
FKS016,37.1228,140.1914,FKS016|37.1228|140.1914,5540514532,8.0,453.6,0.8984,,0.0,1
FKS017,37.2842,140.3689,FKS017|37.2842|140.3689,5540724921,9.0,322.7,1.2008,,0.0,1
FKS018,37.3961,140.3622,FKS018|37.3961|140.3622,5640027842,14.0,183.8,1.9397,,0.0,1
FKS019,37.603,140.4368,FKS019|37.6030|140.4368,5640332424,3.0,371.9,1.0641,,0.0,1
FKS020,37.5474,140.1078,FKS020|37.5474|140.1078,5640205841,15.0,187.0,1.9112,,0.0,1
FKS021,37.6535,139.8633,FKS021|37.6535|139.8633,5639368913,11.0,364.5,1.0825,,0.0,1
FKS022,37.6002,139.6467,FKS022|37.6002|139.6467,5639352121,8.0,493.7,0.8359,,0.0,1
FKS023,37.4774,139.9294,FKS023|37.4774|139.9294,5639177414,11.0,361.0,1.0913,,0.0,1
FKS024,37.3957,140.1325,FKS024|37.3957|140.1325,5640017023,10.0,468.7,0.8736,,0.0,1
FKS025,37.3077,139.9,FKS025|37.3077|139.9000,5539776233,8.0,550.8,0.7615,,0.0,1
FKS026,37.266,139.5386,FKS026|37.2660|139.5386,5539741333,10.0,481.4,0.854,,0.0,1
FKS027,37.07,139.6808,FKS027|37.0700|139.6808,5539458414,1.0,641.3,0.6689,,0.0,1
FKS028,37.3491,139.3144,FKS028|37.3491|139.3144,5639021533,8.0,531.9,0.7844,,0.0,1
FKS029,37.0159,139.3801,FKS029|37.0159|139.3801,5539431034,10.0,544.2,0.7692,,0.0,1
FKS029,37.0609,139.4135,FKS029|37.0609|139.4135,5539437313,1.0,641.3,0.6689,,0.0,1
FKS030,37.453,139.5133,FKS030|37.4530|139.5133,5639144113,1.0,641.3,0.6689,,0.0,1
FKS031,37.3364,140.8132,FKS031|37.3364|140.8132,5640060513,1.0,775.5,0.5689,,0.0,1
GIF001,36.2742,136.8978,GIF001|36.2742|136.8978,5436372144,8.0,551.3,0.7608,,0.0,1
GIF002,36.2734,137.0253,GIF002|36.2734|137.0253,5437302233,8.0,547.1,0.7658,,0.0,1
GIF003,36.3322,137.3014,GIF003|36.3322|137.3014,5437329433,8.0,537.4,0.7775,,0.0,1
GIF004,36.2492,137.5174,GIF004|36.2492|137.5174,5437249134,11.0,428.5,0.9431,,0.0,1
GIF005,36.1536,137.2514,GIF005|36.1536|137.2514,5437128013,11.0,395.7,1.0092,,0.0,1
GIF006,36.0333,136.9528,GIF006|36.0333|136.9528,5436073633,8.0,578.5,0.7303,,0.0,1
GIF007,36.0378,137.4861,GIF007|36.0378|137.4861,5437034842,1.0,775.5,0.5689,,0.0,1
GIF008,35.9515,137.26,GIF008|35.9515|137.2600,5337724022,8.0,560.8,0.7499,,0.0,1
GIF009,35.9219,136.8311,GIF009|35.9219|136.8311,5336760632,8.0,556.6,0.7546,,0.0,1
GIF010,35.8029,137.245,GIF010|35.8029|137.2450,5337516923,8.0,512.9,0.8091,,0.0,1
GIF011,35.7593,136.9808,GIF011|35.7593|136.9808,5336571812,8.0,510.0,0.813,,0.0,1
GIF012,35.6365,136.4882,GIF012|35.6365|136.4882,5336336913,8.0,522.5,0.7964,,0.0,1
GIF013,35.6637,137.1617,GIF013|35.6637|137.1617,5337319242,8.0,503.6,0.8219,,0.0,1
GIF014,35.6576,137.4258,GIF014|35.6576|137.4258,5337338433,8.0,532.4,0.7838,,0.0,1
GIF015,35.5454,136.9072,GIF015|35.5454|136.9072,5336275223,8.0,469.9,0.8717,,0.0,1
GIF016,35.5424,137.1191,GIF016|35.5424|137.1191,5337205921,8.0,505.6,0.819,,0.0,1
GIF016,35.5426,137.1195,GIF016|35.5426|137.1195,5337205921,8.0,505.6,0.819,,0.0,1
GIF017,35.487,136.5679,GIF017|35.4870|136.5679,5336148514,11.0,310.7,1.2402,,0.0,1
GIF018,35.4887,137.5,GIF018|35.4887|137.5000,5337148031,11.0,385.9,1.0309,,0.0,1
GIF019,35.4495,137.4039,GIF019|35.4495|137.4039,5337133234,8.0,515.9,0.8051,,0.0,1
GIF020,35.4243,136.7553,GIF020|35.4243|136.7553,5336160034,11.0,280.9,1.3514,,0.0,1
GIF021,35.4426,137.0,GIF021|35.4426|137.0000,5337103011,8.0,454.1,0.8975,,0.0,1
GIF022,35.2834,136.4715,GIF022|35.2834|136.4715,5236734721,8.0,475.3,0.8633,,0.0,1
GIF023,35.3882,137.2158,GIF023|35.3882|137.2158,5337016732,3.0,397.3,1.0057,,0.0,1
GIF024,35.3009,137.387,GIF024|35.3009|137.3870,5237736022,3.0,447.1,0.9094,,0.0,1
GIF025,35.7234,136.7847,GIF025|35.7234|136.7847,5336466244,1.0,775.5,0.5689,,0.0,1
GIF026,35.5912,136.7414,GIF026|35.5912|136.7414,5336350934,8.0,491.8,0.8386,,0.0,1
GNM001,36.7722,139.2248,GNM001|36.7722|139.2248,5539112742,1.0,533.0,0.783,700.0,1.0,1
GNM002,36.7819,138.9695,GNM002|36.7819|138.9695,5538173743,8.0,548.9,0.7637,705.3,1.0,1
GNM003,36.6578,139.0784,GNM003|36.6578|139.0784,5439708634,9.0,278.5,1.3614,796.3,1.0,1
GNM004,36.6172,138.5918,GNM004|36.6172|138.5918,5438744712,5.0,432.1,0.9363,518.1,1.0,1
GNM005,36.5133,138.5177,GNM005|36.5133|138.5177,5438641132,8.0,418.6,0.962,625.5,1.0,1
